dog_SubStatusCode,Age,Health,StoolFirm,EnergyLevel,EliminationInCrate,QuietInCrate,RespondsToCommandKennel,BarksExcessively,RaidsGarbage,CounterSurfingJumpOnDoors,JumpOnPeople,GoodWStrangers,WalksWellOnLeash,TrafficFear,NoiseFear,SitsOnCommand,StaysOnCommand,BehavesWellClass,BehavesWellClass.1,EarCleaning,NailCutting,Breed,Color,Sex,RaiserState,GoodAppetite,FoodType,ExerciseType,DayInLife
1,3,5,5,5,5,4,4,4,5,5,3,5,4,3,5,4,3,4,4,5,5,Labrador Retriever,Yellow,F,MD,Yes,Iams,Backyard play with my pet dog; walks,"Typical work day: up at 6:30, walk my dog (Golden Retriever, age 5), feed dog and cat, let them play in the fenced backyard while I get ready for work (I watch them from a window while they play - can't trust the cat!), leave for work at 8.  Return from work at 5.  Walk dog, dinner for all. Various evening activities.   Weekend schedule: usually home most of the weekend; weather permitting, try to get in hikes, swimming, runs, and backyard outdoor time.    I live by myself (plus 1 dog, 1 cat) in a house with a fenced in yard. I have a great dog walker who I can use for mid-day visits and other pet care as needed.  I work 5 miles away and have flexibility in my schedule to come home throughout the day for potty breaks/meals as needed."
1,3,5,5,5,5,4,4,4,5,5,3,5,4,3,5,4,3,4,4,5,5,Labrador Retriever,Yellow,F,MD,Yes,Iams,Backyard play with my pet dog; walks,"Typical work day: up at 6:30, walk my dog (Golden Retriever, age 5), feed dog and cat, let them play in the fenced backyard while I get ready for work (I watch them from a window while they play - can't trust the cat!), leave for work at 8.  Return from work at 5.  Walk dog, dinner for all. Various evening activities.   Weekend schedule: usually home most of the weekend; weather permitting, try to get in hikes, swimming, runs, and backyard outdoor time.    I live by myself (plus 1 dog, 1 cat) in a house with a fenced in yard. I have a great dog walker who I can use for mid-day visits and other pet care as needed.  I work 5 miles away and have flexibility in my schedule to come home throughout the day for potty breaks/meals as needed."
1,3,3,3,5,5,5,5,3,4,5,3,4,4,3,4,5,3,3,3,5,5,Labrador Retriever,Yellow,F,NY,Yes,Iams Lamb and Rice,"She plays with other dogs daily and is always the leader of play, she lives on a college campus so is always moving around","I am a college student, I discussed my schedule with my region manager Joy, and my adviser Jenna!"
1,3,3,3,5,5,5,5,3,4,5,3,4,4,3,4,5,3,3,3,5,5,Labrador Retriever,Yellow,F,NY,Yes,Iams Lamb and Rice,"She plays with other dogs daily and is always the leader of play, she lives on a college campus so is always moving around","I am a college student, I discussed my schedule with my region manager Joy, and my adviser Jenna!"
1,3,5,5,5,5,5,5,5,5,5,4,5,4,5,5,5,5,0,0,0,0,Labrador Retriever,Yellow,F,NY,Yes,Iams Lamb and Rice,Walks/Stairs/Around campus etc,"I am a college student, I discussed my schedule with my region manager Joy, and my adviser Jenna!"
1,3,5,5,5,5,5,5,5,5,5,4,5,4,5,5,5,5,0,0,0,0,Labrador Retriever,Yellow,F,NY,Yes,Iams Lamb and Rice,Walks/Stairs/Around campus etc,"I am a college student, I discussed my schedule with my region manager Joy, and my adviser Jenna!"
0,3,5,4,5,5,4,5,5,5,3,2,5,4,5,4,5,3,3,3,3,4,Labrador Retriever,Black,M,MD,Yes,iams puppy,"walking,light jogging,playing fetch indoors","I live alone with my 3 sons who I share with their dad. Our eldest son is away at college, Joe is 16yrs old, Mac will be 14 yrs. old Dec. 30th. The boys are with me half the week and every other weekend.  They plan to help as well.  My father (78 yrs. young) will be available on the days that I work ( 3days/week).  However, I work 5 minutes away from home, and I can be home at lunch time on the days that I work. (usually Mondays, Tuesdays and Fridays- 9-5)  Holly (and Dash) have also agreed to be available as a back up if help is needed.  On Wednesdays, Thursdays and weekends I am flexible. I try to exercise daily at the gym for an hour during the week (usually early mornings) and I am flexible on the weekends.  I occasionally play tennis and /or go horseback riding on my days off (1-2 hours).  On  Thurs, Fridays and every other Mondays, I take my boys to school in the mornings. We leave between 7-7:15am.  On Weds., Thurs., and every other Fridays I pick the boys up from school at 3pm.  We usually come home for homework and dinner, but there will also be sports' teams to get to during the week and on weekends starting in November.  We live in a large townehome in a family neighborhood which also has single family homes. We are right near the NCR trail which is perfect for puppy raising!  We really would prefer a boy dog since that is what our family has had in the past and we are an all boy family!  Thanks so much for the opportunity to help!  ~Toni Brennan"
0,3,5,4,5,5,4,5,5,5,3,2,5,4,5,4,5,3,3,3,3,4,Labrador Retriever,Black,M,MD,Yes,iams puppy,"walking,light jogging,playing fetch indoors","I live alone with my 3 sons who I share with their dad. Our eldest son is away at college, Joe is 16yrs old, Mac will be 14 yrs. old Dec. 30th. The boys are with me half the week and every other weekend.  They plan to help as well.  My father (78 yrs. young) will be available on the days that I work ( 3days/week).  However, I work 5 minutes away from home, and I can be home at lunch time on the days that I work. (usually Mondays, Tuesdays and Fridays- 9-5)  Holly (and Dash) have also agreed to be available as a back up if help is needed.  On Wednesdays, Thursdays and weekends I am flexible. I try to exercise daily at the gym for an hour during the week (usually early mornings) and I am flexible on the weekends.  I occasionally play tennis and /or go horseback riding on my days off (1-2 hours).  On  Thurs, Fridays and every other Mondays, I take my boys to school in the mornings. We leave between 7-7:15am.  On Weds., Thurs., and every other Fridays I pick the boys up from school at 3pm.  We usually come home for homework and dinner, but there will also be sports' teams to get to during the week and on weekends starting in November.  We live in a large townehome in a family neighborhood which also has single family homes. We are right near the NCR trail which is perfect for puppy raising!  We really would prefer a boy dog since that is what our family has had in the past and we are an all boy family!  Thanks so much for the opportunity to help!  ~Toni Brennan"
0,3,5,4,5,5,4,5,5,5,3,2,5,4,5,4,5,3,3,3,3,4,Labrador Retriever,Black,M,MD,Yes,iams puppy,"walking,light jogging,playing fetch indoors","I live alone with my 3 sons who I share with their dad. Our eldest son is away at college, Joe is 16yrs old, Mac will be 14 yrs. old Dec. 30th. The boys are with me half the week and every other weekend.  They plan to help as well.  My father (78 yrs. young) will be available on the days that I work ( 3days/week).  However, I work 5 minutes away from home, and I can be home at lunch time on the days that I work. (usually Mondays, Tuesdays and Fridays- 9-5)  Holly (and Dash) have also agreed to be available as a back up if help is needed.  On Wednesdays, Thursdays and weekends I am flexible. I try to exercise daily at the gym for an hour during the week (usually early mornings) and I am flexible on the weekends.  I occasionally play tennis and /or go horseback riding on my days off (1-2 hours).  On  Thurs, Fridays and every other Mondays, I take my boys to school in the mornings. We leave between 7-7:15am.  On Weds., Thurs., and every other Fridays I pick the boys up from school at 3pm.  We usually come home for homework and dinner, but there will also be sports' teams to get to during the week and on weekends starting in November.  We live in a large townehome in a family neighborhood which also has single family homes. We are right near the NCR trail which is perfect for puppy raising!  We really would prefer a boy dog since that is what our family has had in the past and we are an all boy family!  Thanks so much for the opportunity to help!  ~Toni Brennan"
0,3,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,4,0,0,0,0,Labrador Retriever,Black,M,MD,Yes,Purina Pro Plan Large Breed,"Runing, playing, walking","I live alone with my 3 sons who I share with their dad. Our eldest son is away at college, Joe is 16yrs old, Mac will be 14 yrs. old Dec. 30th. The boys are with me half the week and every other weekend.  They plan to help as well.  My father (78 yrs. young) will be available on the days that I work ( 3days/week).  However, I work 5 minutes away from home, and I can be home at lunch time on the days that I work. (usually Mondays, Tuesdays and Fridays- 9-5)  Holly (and Dash) have also agreed to be available as a back up if help is needed.  On Wednesdays, Thursdays and weekends I am flexible. I try to exercise daily at the gym for an hour during the week (usually early mornings) and I am flexible on the weekends.  I occasionally play tennis and /or go horseback riding on my days off (1-2 hours).  On  Thurs, Fridays and every other Mondays, I take my boys to school in the mornings. We leave between 7-7:15am.  On Weds., Thurs., and every other Fridays I pick the boys up from school at 3pm.  We usually come home for homework and dinner, but there will also be sports' teams to get to during the week and on weekends starting in November.  We live in a large townehome in a family neighborhood which also has single family homes. We are right near the NCR trail which is perfect for puppy raising!  We really would prefer a boy dog since that is what our family has had in the past and we are an all boy family!  Thanks so much for the opportunity to help!  ~Toni Brennan"
